id,country_iso2,country,provider,provider_type,provider_role,product,method,channel,pricing_model,pricing_model_code,variable_pct_basis,variable_pct_min,variable_pct_max,fixed_fee_min,fixed_fee_max,minimum_fee,fee_currency,monthly_fee,monthly_currency,monthly_fee_mode,non_transaction_fees,card_schemes,card_profile,all_in_complete,tax_treatment,reference_transaction_eur,fee_reference_min_czk,fee_reference_max_czk,effective_reference_min_pct,effective_reference_max_pct,condition,source_url,verification,verification_state,verification_scope,price_verified_on,monitoring_level,source_status,source_checked_at,source_last_attempt_at,source_last_attempt_status
DE-vrpayment-card-registry,DE,Německo,VR Payment,Acquirer,acquirer,VR pay Kompakt S – Visa/Mastercard,card,pos,Subscription,subscription,provider_published,0,0,0,0,,EUR,19.9,EUR,package_effective,"[{""kind"": ""monthly_service"", ""amount"": 19.9, ""currency"": ""EUR"", ""interval"": ""monthly"", ""mode"": ""package_effective""}]","[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,6.408,6.408,1.3267,1.3267,"Balíček zahrnuje měsíční karetní obrat 1 500 EUR bez dalších transakčních a karetních poplatků; srovnávací sazba 1,3267 % je paušál 19,90 EUR / limit 1 500 EUR. Standardní smlouva na 24 měsíců.",https://www.vr-payment.de/produkte/zahlung-vor-ort/kartenzahlung-annehmen,ručně ověřeno na oficiální produktové stránce VR Payment 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
DE-vrpayment-girocard-card,DE,Německo,VR Payment,Acquirer,acquirer,VR pay Kompakt S – girocard,card,pos,Subscription,subscription,provider_published,0,0,0,0,,EUR,19.9,EUR,package_effective,"[{""kind"": ""monthly_service"", ""amount"": 19.9, ""currency"": ""EUR"", ""interval"": ""monthly"", ""mode"": ""package_effective""}]","[""national""]",unspecified,True,included_or_not_applicable,20.0,6.408,6.408,1.3267,1.3267,"Balíček zahrnuje měsíční karetní obrat 1 500 EUR bez dalších transakčních a karetních poplatků; srovnávací sazba 1,3267 % je paušál 19,90 EUR / limit 1 500 EUR. Standardní smlouva na 24 měsíců.",https://www.vr-payment.de/produkte/zahlung-vor-ort/kartenzahlung-annehmen,ručně ověřeno na oficiální produktové stránce VR Payment 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
DE-zahlo-qr-a2a,DE,Německo,Zahlo,PSP,psp,Open Banking,a2a,online,Fixed,blended,provider_published,0,0,0.25,0.25,,EUR,0,EUR,additional,[],[],not_applicable,True,included_or_not_applicable,20.0,6.0375,6.0375,1.25,1.25,"Aktuální veřejný ceník uvádí 0,25 EUR za Open Banking platbu; dřívější záznam 0 % s paušálem 20 EUR nebyl v aktuálním ceníku potvrzen.",https://zahlo.eu/pricing,ručně ověřeno a opraveno podle aktuálního oficiálního ceníku Zahlo 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
DE-zahlo-eea-consumer-card,DE,Německo,Zahlo,PSP,psp,EEA consumer Visa/Mastercard,card,online,Blended,blended,provider_published,1,1,0.05,0.05,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,6.0375,6.0375,1.25,1.25,,https://zahlo.eu/pricing,ručně ověřeno na oficiálním ceníku Zahlo 19. 8. 2026,verified_manual,price,2026-08-19,manual,manual,,,not_attempted
DK-adyen-visa-mastercard-markup-card,DK,Dánsko,Adyen,Acquirer,acquirer,EEA spotřebitelská debetní karta (IC++ srovnávací odhad),card,online,IC++,icpp,provider_published,0.6,0.6,0.11,0.11,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,False,included_or_not_applicable,20.0,7.926,8.1917,1.641,1.696,"Publikovaná cena je 0,60 % + zpracovatelský poplatek. Srovnávací sazba používá 0,20 % interchange a EEA Visa/Mastercard debit benchmark včetně procentní a pevné scheme složky.",https://www.adyen.com/pricing,auto-checked by country (Adyen pricing + payment-method API),verified_automated,price,2026-08-31,price_parser,ok,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
DK-clearhaus-local-consumer-card,DK,Dánsko,Clearhaus,Acquirer,acquirer,Lokálně vydané spotřebitelské Visa/Mastercard,card,online,Blended,blended,provider_published,1.45,1.45,0,0,0.6,DKK,0,DKK,additional,[],"[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,7.0035,7.0035,1.45,1.45,,https://www.clearhaus.com/dk/priser/,ručně ověřeno na oficiálním dánském ceníku Clearhaus 19. 8. 2026,verified_manual,price,2026-08-19,manual,manual,,,not_attempted
DK-flatpaydenmark-a2a-registry,DK,Dánsko,Flatpay,Kanál acquirera,acquirer_sales_channel,MobilePay přes Flatpay/Frisbii,a2a,online,Fixed,blended,provider_published,0,0,0.99,0.99,,DKK,49,DKK,additional,"[{""kind"": ""monthly_service"", ""amount"": 49, ""currency"": ""DKK"", ""interval"": ""monthly"", ""mode"": ""additional""}]",[],not_applicable,True,included_or_not_applicable,20.0,3.832,3.832,0.7934,0.7934,"Příplatek MobilePay k Flatpay Online: 0,99 DKK za transakci a 49 DKK měsíčně; základní karetní Flatpay sazba je vedena samostatně.",https://www.flatpay.com/da/produkter/online-payments,ručně ověřeno na aktuální oficiální stránce Flatpay dne 25. 8. 2026,verified_manual,price,2026-08-25,manual,manual,,,not_attempted
DK-flatpay-standard-card,DK,Dánsko,Flatpay,Kanál acquirera,acquirer_sales_channel,Standard POS/online EU cards,card,online,Blended,blended,provider_published,0.99,0.99,0,0,,DKK,0,DKK,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,4.7817,4.7817,0.99,0.99,,https://www.flatpay.com/da/priser,ručně ověřeno na oficiálním ceníku Flatpay Denmark 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
DK-gocardless-a2a-registry,DK,Dánsko,GoCardless,A2A poskytovatel,a2a_provider,Standard – domácí bankovní platba,a2a,online,Blended,blended,provider_published,1,1,5,5,,DKK,0,DKK,additional,[],[],not_applicable,True,included_or_not_applicable,20.0,20.985,20.985,4.3447,4.3447,Standardní domácí bankovní platba; poplatek je zastropován na 20 DKK.,https://gocardless.com/da-dk/priser/,ručně ověřeno na oficiálním dánském ceníku GoCardless 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
DK-nets-dankort-card,DK,Dánsko,Nets / Nexi,Acquirer,acquirer,SmartPOS – Dankort,card,pos,Blended range,blended,provider_published,0.19,0.55,0,0,,DKK,199,DKK,additional,"[{""kind"": ""monthly_service"", ""amount"": 199, ""currency"": ""DKK"", ""interval"": ""monthly"", ""mode"": ""additional""}]","[""national""]",unspecified,True,included_or_not_applicable,20.0,3.4896,5.2284,0.7225,1.0825,"Nets Pay SmartPOS N950: 0,19–0,55 % za národní Dankort, 199 DKK měsíčně, smlouva na 36 měsíců.",https://payments.nets.eu/da-DK/smartpos,ručně ověřeno na aktuální oficiální produktové stránce Nets Denmark dne 25. 8. 2026,verified_manual,price,2026-08-25,manual,manual,,,not_attempted
DK-netsnexidenmark-card-registry,DK,Dánsko,Nets / Nexi,Acquirer,acquirer,SmartPOS – Visa/Mastercard,card,pos,Blended,blended,provider_published,1.3,1.3,0,0,,DKK,199,DKK,additional,"[{""kind"": ""monthly_service"", ""amount"": 199, ""currency"": ""DKK"", ""interval"": ""monthly"", ""mode"": ""additional""}]","[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,8.8509,8.8509,1.8325,1.8325,"Nets Pay SmartPOS N950: 1,30 % za Visa/Mastercard, 199 DKK měsíčně, smlouva na 36 měsíců.",https://payments.nets.eu/da-DK/smartpos,ručně ověřeno na aktuální oficiální produktové stránce Nets Denmark dne 25. 8. 2026,verified_manual,price,2026-08-25,manual,manual,,,not_attempted
DK-truelayer-a2a-registry,DK,Dánsko,TrueLayer,A2A poskytovatel,a2a_provider,A2A převod,a2a,online,Not public,not_public,not_applicable,,,,,,DKK,0,DKK,additional,[],[],not_applicable,False,included_or_not_applicable,20.0,,,,,,https://docs.truelayer.com/docs/get-information-about-banking-providers,ručně ověřena role a lokální nabídka na oficiálním zdroji 19. 8. 2026; poskytovatel na něm neuvádí kompletní merchant sazbu,verified_manual,service_or_role,2026-08-19,manual,manual,,,not_attempted
DK-trustly-a2a-registry,DK,Dánsko,Trustly,A2A poskytovatel,a2a_provider,A2A převod,a2a,online,Not public,not_public,not_applicable,,,,,,DKK,0,DKK,additional,[],[],not_applicable,False,included_or_not_applicable,20.0,,,,,,https://developers.trustly.com/,ručně ověřena role a lokální nabídka na oficiálním zdroji 19. 8. 2026; poskytovatel na něm neuvádí kompletní merchant sazbu,verified_manual,service_or_role,2026-08-19,manual,manual,,,not_attempted
DK-vipps-mobilepay-integrated-a2a,DK,Dánsko,Vipps MobilePay,A2A poskytovatel,a2a_provider,Integrovaná online platba MobilePay,a2a,online,Blended,blended,provider_published,0.59,0.59,1,1,,DKK,0,DKK,additional,[],[],not_applicable,True,included_or_not_applicable,20.0,6.0807,6.0807,1.2589,1.2589,"Sazba 0,59 % + 1 DKK platí do 31. 12. 2026; od 1. 1. 2027 se automaticky mění na 0,89 % + 1 DKK. Při integraci přes partnera se cena může lišit.",https://vippsmobilepay.com/da-DK/pricing,ručně ověřeno na oficiálním ceníku Vipps MobilePay Denmark 19. 8. 2026,verified_manual,price,2026-08-19,manual,manual,,,not_attempted
DK-volt-a2a-registry,DK,Dánsko,Volt,A2A poskytovatel,a2a_provider,A2A převod,a2a,online,Individual,individual,not_applicable,,,,,,DKK,0,DKK,additional,[],[],not_applicable,False,included_or_not_applicable,20.0,,,,,Oficiální EU smlouva stanoví processing a transaction fees v individuálním Order Form; veřejná jednotná sazba není.,https://www.volt.io/legal/eu-msa/,ručně ověřena A2A služba a smluvní cenový model v oficiální EU smlouvě 20. 8. 2026,verified_manual,service_or_role,2026-08-20,manual,manual,,,not_attempted
DK-worldline-one-card,DK,Dánsko,Worldline Denmark / Bambora,Acquirer,acquirer,Worldline One – Visa/MC,card,pos,From,from,provider_published,1.5,1.5,0,0,,DKK,199,DKK,additional,"[{""kind"": ""terminal_rental"", ""amount"": 199, ""currency"": ""DKK"", ""interval"": ""monthly"", ""mode"": ""additional""}, {""kind"": ""activation"", ""amount"": 0, ""currency"": ""DKK"", ""interval"": ""one_off""}]","[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,9.8169,9.8169,2.0325,2.0325,"Veřejná standardní sazba od 1,50 %, terminál od 199 DKK měsíčně, bez aktivačního poplatku.",https://worldline.com/da-dk/campaigns/new-cash-register-act,ručně ověřeno na oficiální dánské produktové stránce Worldline 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
EE-adyen-trustly-a2a,EE,Estonsko,Adyen,Acquirer,acquirer,Trustly (A2A),a2a,online,Blended,blended,provider_published,0.0,0.0,0.61,0.61,,EUR,0,EUR,additional,[],[],not_applicable,True,included_or_not_applicable,20.0,14.7315,14.7315,3.05,3.05,"€ 0.50 For gaming, gambling, travel and financial services additional rates up 3% can apply",https://www.adyen.com/payment-methods/trustly,ručně ověřeno na aktuální oficiální stránce Trustly od Adyen dne 25. 8. 2026,verified_manual,price,2026-08-25,price_parser,ok,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
EE-adyen-visa-mastercard-markup-card,EE,Estonsko,Adyen,Acquirer,acquirer,EEA spotřebitelská debetní karta (IC++ srovnávací odhad),card,online,IC++,icpp,provider_published,0.6,0.6,0.11,0.11,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,False,included_or_not_applicable,20.0,7.926,8.1917,1.641,1.696,"Publikovaná cena je 0,60 % + zpracovatelský poplatek. Srovnávací sazba používá 0,20 % interchange a EEA Visa/Mastercard debit benchmark včetně procentní a pevné scheme složky.",https://www.adyen.com/pricing,auto-checked by country (Adyen pricing + payment-method API),verified_automated,price,2026-08-31,price_parser,ok,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
EE-clearhaus-ic-merchant-acquiring-card,EE,Estonsko,Clearhaus,Acquirer,acquirer,Lokálně vydané spotřebitelské karty (domestic),card,online,Blended,blended,provider_published,1.45,1.45,0,0,0.2,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,7.0035,7.0035,1.45,1.45,,https://www.clearhaus.com/pricing/,"ověřeno přímým fetchem primárního zdroje (srpen 2026) - % jistý, přesná lokální min. částka aproximovaná",verified_manual,price,2026-08-12,source_monitor,manual,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
EE-clearhaus-ic-merchant-acquiring-intl-card,EE,Estonsko,Clearhaus,Acquirer,acquirer,Zahraničně vydané / podnikatelské karty (foreign),card,online,Blended,blended,provider_published,2.75,2.75,0,0,0.4,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,13.2825,13.2825,2.75,2.75,,https://www.clearhaus.com/pricing/,"ověřeno přímým fetchem primárního zdroje (srpen 2026) - % jistý, přesná lokální min. částka aproximovaná",verified_manual,price,2026-08-12,source_monitor,manual,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
EE-lhv-ecommerce-card,EE,Estonsko,LHV,Acquirer,acquirer,E-commerce card acquiring,card,online,Individual,individual,not_applicable,,,,,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,LHV nabízí kompletní acquiring; sazba za karty i měsíční e-commerce terminál jsou dle dohody.,https://www.lhv.ee/en/payment-acquiring/,ověřena přímá acquiringová nabídka a individuální ceník 18. 8. 2026,verified_manual,service_or_role,2026-08-18,manual,manual,,,not_attempted
EE-mollie-eea-consumer-cards-card,EE,Estonsko,Mollie,PSP,psp,EEA consumer cards (Card),card,online,Blended,blended,provider_published,1.8,1.8,0.25,0.25,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,14.7315,14.7315,3.05,3.05,,https://www.mollie.com/pricing,ručně ověřeno na aktuální oficiální cenové stránce Mollie dne 25. 8. 2026,verified_manual,price,2026-08-25,source_monitor,seeded,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
EE-montonio-eu-issued-commercial-cards-card-verified,EE,Estonsko,Montonio,PSP,psp,EU-issued commercial cards,card,online,Blended,blended,provider_published,2.39,2.39,0.2,0.2,,EUR,11.99,EUR,additional,"[{""kind"": ""monthly_service"", ""amount"": 11.99, ""currency"": ""EUR"", ""interval"": ""monthly"", ""mode"": ""additional""}]","[""visa"", ""mastercard""]",commercial,True,included_or_not_applicable,20.0,17.5319,17.5319,3.6298,3.6298,,https://www.montonio.com/pricing,ručně ověřeno v aktuálním oficiálním ceníku Montonio dne 25. 8. 2026,verified_manual,price,2026-08-25,manual,seeded,,,not_attempted
EE-nets-merchant-acquiring-card,EE,Estonsko,Nets,Acquirer,acquirer,Merchant acquiring,card,online,Individual,individual,not_applicable,,,,,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,Nets má v Estonsku lokální zastoupení a nabízí merchant acquiring; cenu připravuje podle obchodníka.,https://www.nexigroup.com/en/group/brands/nets/,acquiringová role a lokální přítomnost ověřeny na oficiálním webu Nexi/Nets 19. 8. 2026,verified_manual,service_or_role,2026-08-19,manual,manual,,,not_attempted
EE-opay-pis-a2a,EE,Estonsko,OPAY,PSP,psp,Payment initiation,a2a,online,Blended,blended,provider_published,0.6,0.6,0.05,0.05,0.05,EUR,0,EUR,additional,[],[],not_applicable,True,included_or_not_applicable,20.0,4.1055,4.1055,0.85,0.85,"Veřejná sazba pro Litvu, Lotyšsko a Estonsko: 0,60 % + 0,05 EUR; procentní složka min. 0,05 EUR a max. 0,40 EUR.",https://opay.eu/paslaugos-kaina,ručně ověřeno v oficiálním ceníku OPAY 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
EE-opay-card,EE,Estonsko,OPAY,PSP,psp,Online Visa/Mastercard – evropské karty,card,online,Blended,blended,provider_published,1.3,1.3,0.15,0.15,0.1,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,9.9015,9.9015,2.05,2.05,"Veřejná sazba OPAY pro evropské Visa/Mastercard: 1,30 % + 0,15 EUR; procentní složka má minimum 0,10 EUR.",https://opay.eu/paslaugos-kaina,ručně ověřeno v oficiálním ceníku OPAY 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
EE-paypal-guest-card,EE,Estonsko,PayPal,PSP,psp,Card-funded payment without PayPal account,card,online,Blended,blended,provider_published,1.9,1.9,0.35,0.35,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,17.6295,17.6295,3.65,3.65,Estonsko je v regionálním ceníku; fixní část odpovídá přijaté měně EUR.,https://www.paypal.com/cz/business/paypal-business-fees,ručně ověřeno v oficiálním ceníku PayPal 25. 8. 2026,verified_manual,price,2026-08-25,manual,manual,,,not_attempted
EE-paysera-checkout-modern-a2a,EE,Estonsko,Paysera,PSP,psp,Checkout Modern – bankovní platba,a2a,online,Free,free,provider_published,0,0,0,0,,EUR,5,EUR,additional,"[{""kind"": ""monthly_service"", ""amount"": 5, ""currency"": ""EUR"", ""interval"": ""monthly"", ""mode"": ""additional""}]",[],not_applicable,True,included_or_not_applicable,20.0,0.483,0.483,0.1,0.1,"Paysera od června 2026 zrušila transakční poplatek za payment initiation pro Checkout Modern v Litvě, Lotyšsku a Estonsku. Povinný firemní účet stojí 5 EUR měsíčně.",https://www.paysera.com/v2/en/blog/paysera-removes-payment-initiation-fee-for-merchants-in-the-baltics,ručně ověřeno na oficiálním oznámení a ceníku firemního účtu Paysera 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
EE-paysera-online-card,EE,Estonsko,Paysera,PSP,psp,Online EU-issued cards – standard tier,card,online,Blended,blended,provider_published,1.45,1.45,0,0,0.15,EUR,5,EUR,additional,"[{""kind"": ""monthly_service"", ""amount"": 5, ""currency"": ""EUR"", ""interval"": ""monthly"", ""mode"": ""additional""}]","[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,7.4865,7.4865,1.55,1.55,"Základní veřejné pásmo pro 0–50 transakcí a obrat do 2 500 EUR; 0,15 EUR je minimální poplatek, nikoli fixní příplatek. Měsíční poplatek je za povinný firemní Paysera účet.",https://www.paysera.ee/v2/en-EE/fees/payment-gateway-with-payment-cards-fees,ručně ověřeno na oficiálním kartovém a účtovém ceníku Paysera Estonia 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
EE-revolut-pay-by-bank-a2a,EE,Estonsko,Revolut,Acquirer,acquirer,Revolut Pay – A2A od retail zákazníka,a2a,online,Blended,blended,provider_published,1.0,1.0,0.2,0.2,,EUR,0,EUR,additional,[],[],not_applicable,True,included_or_not_applicable,20.0,9.66,9.66,2.0,2.0,"Revolut Pay Account-to-account od retail zákazníka; Business/Pro zákazník 2,8 % + lokální fixní poplatek.",https://www.revolut.com/en-CZ/legal/business-basic-fees/,ručně ověřeno v oficiálním ceníku Revolut Business 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
